typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1793369895.711","1793369895.711","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2314490572.026",,"2314490572.026","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1840223298.263","1840223298.263","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3736263.549",,"3736263.549","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"760906.184","760906.184","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17283358.319",,"17283358.319","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","702","SGP","Singapore","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"106844966.05","106844966.05","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","455274447.32",,"455274447.32","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1465221092.582","1465221092.582","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2159905508.278",,"2159905508.278","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1491388158.308","1491388158.308","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","120865.867",,"120865.867","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"98752.508","98752.508","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","382101570.033",,"382101570.033","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1927577985.407","1927577985.407","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","232319329.095",,"232319329.095","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1448179114.002",,"1448179114.002","4","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","32683414.07",,"32683414.07","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","30563389.462",,"30563389.462","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3949627",,"3949627","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","479380660.431",,"479380660.431","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"953142881.742","953142881.742","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2616144",,"2616144","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","484155846.529",,"484155846.529","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"744081332.816","744081332.816","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11178.174",,"11178.174","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1845713.458","1845713.458","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1018332",,"1018332","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","495839069.21",,"495839069.21","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"137910369.487","137910369.487","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","944824197",,"944824197","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"372141614","372141614","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9848625.14",,"9848625.14","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","697566268",,"697566268","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"410279161","410279161","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1840985.751",,"1840985.751","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2445408",,"2445408","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"282220","282220","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","116538440",,"116538440","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"630849545","630849545","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","57109.665",,"57109.665","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104287166",,"104287166","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"250703185","250703185","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","126602969.182",,"126602969.182","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"389442480.525","389442480.525","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","670772882",,"670772882","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"233177897","233177897","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1793104155.394",,"1793104155.394","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1141585610.39","1141585610.39","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","91222",,"91222","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2707","2707","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"505754.907","505754.907","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","161468138",,"161468138","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2854929508","2854929508","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13341964.834",,"13341964.834","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"68818252.675","68818252.675","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1119904318",,"1119904318","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1084712627","1084712627","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1825815200.111",,"1825815200.111","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5393361254.914","5393361254.914","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1792611351",,"1792611351","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3231240848","3231240848","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8695707498.988",,"8695707498.988","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"24716490734.259","24716490734.259","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10838947",,"10838947","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4181447","4181447","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","577122.901",,"577122.901","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1243816.617","1243816.617","4","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","125840570",,"125840570","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"181606925","181606925","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","141192244.324",,"141192244.324","4","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"796683620.808","796683620.808","4","false","true",
